Label,Text,length,#digit/(#ascii+#digit+#punctuation),%kwName,%kwAddress,%kwPhone,first_character_type,"#""space"""
0,"vu dinh quyen
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"bang c. dinh
",13,0.0,0,0.0,0.0,1,2
0,"tran hoang quan
",16,0.0,0,0.024691358024691357,0.0,1,2
0,"doan tien dung
",15,0.0,0,0.0,0.0,1,2
0,"nguyen phan xuan thuy
",22,0.0,0,0.0,0.0,1,3
0,"dao anh tuan
",13,0.0,0,0.0,0.0,1,2
0,"nguyen quoc viet
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"ho thi long
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"the hoang
",10,0.0,0,0.0,0.0,1,1
0,"bui quang trung
",16,0.0,0,0.024691358024691357,0.0,1,2
0,"bui tien an
",12,0.0,0,0.0,0.0,1,2
0,"dang ngoc thien tu
",19,0.0,0,0.0,0.0,1,3
0,"dinh kim phuc
",14,0.0,0,0.0,0.0,1,2
0,"peter trinh
",12,0.0,0,0.0,0.0,1,1
0,"le hong van
",12,0.0,0,0.0,0.0,1,2
0,"tran,phap
",10,0.0,0,0.012345679012345678,0.0,1,0
0,"alex cartier
",13,0.0,0,0.0,0.0,1,1
0,"nhuyen huu tan duc
",19,0.0,0,0.012345679012345678,0.0,1,3
0,"phanhong chuong
",16,0.0,0,0.0,0.0,1,1
0,"arthur nguyen
",14,0.0,0,0.0,0.0,1,1
0,"chu dinh phuc
",14,0.0,0,0.0,0.0,1,2
0,"vo nhu quoc
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"an chi (vo thien hoa)
",22,0.0,0,0.0,0.0,1,4
0,"le duy long
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"dinh quang
",11,0.0,0,0.024691358024691357,0.0,1,1
0,"pham son
",9,0.0,0,0.012345679012345678,0.0,1,1
0,"nguyen quang huy
",17,0.0,0,0.024691358024691357,0.0,1,2
0,"thi x nguyen
",13,0.0,0,0.0,0.0,1,2
0,"ha minh hien
",13,0.0,0,0.0,0.0,1,2
0,"ngo van minh
",13,0.0,0,0.0,0.0,1,2
0,"do huu ngoc
",12,0.0,0,0.0,0.0,1,2
0,"nguyen hong vinh
",17,0.0,0,0.0,0.0,1,2
0,"vu  sinh  hien
",15,0.0,0,0.0,0.0,1,2
0,"le hoai anh
",12,0.0,0,0.0,0.0,1,2
0,"james hoa dac ngo
",18,0.0,0,0.0,0.0,1,3
0,"tran thien ke
",14,0.0,0,0.0,0.0,1,2
0,"tra anh quan
",13,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen thi hai yen
",19,0.0,0,0.0,0.0,1,3
0,"nguyen dang khoa
",17,0.0,0,0.0,0.0,1,2
0,"nguyen thanh trung
",19,0.0,0,0.0,0.0,1,2
0,"nguyen hai son
",15,0.0,0,0.012345679012345678,0.0,1,2
0,"bui quang minh
",15,0.0,0,0.024691358024691357,0.0,1,2
0,"tran thi nhu quynh
",19,0.0,0,0.012345679012345678,0.0,1,3
0,"phan van thanh
",15,0.0,0,0.0,0.0,1,2
0,"phat pham
",10,0.0,0,0.0,0.0,1,1
0,"huynh dung
",11,0.0,0,0.0,0.0,1,1
0,"nguyen ho nhat thanh
",21,0.0,0,0.0,0.0,1,3
0,"luu phung nguyen
",17,0.0,0,0.0,0.0,1,2
0,"jim le
",7,0.0,0,0.0,0.0,1,1
0,"tang thi duyen hong
",20,0.0,0,0.012345679012345678,0.0,1,3
0,"phan thi thu huong
",19,0.0,0,0.0,0.0,1,3
0,"vo kieu bao uyen
",17,0.0,0,0.0,0.0,1,3
0,"le van
",7,0.0,0,0.0,0.0,1,1
0,"nguyen duc hanh
",16,0.0,0,0.0,0.0,1,2
0,"nguyen huong giang
",19,0.0,0,0.0,0.0,1,2
0,"thi yen truong
",15,0.0,0,0.0,0.0,1,2
0,"dao minh chau
",14,0.0,0,0.0,0.0,1,2
0,"thanh tien nguyen
",18,0.0,0,0.0,0.0,1,2
0,"nguyen huu alan
",16,0.0,0,0.0,0.0,1,2
0,"nguyen kim yen
",15,0.0,0,0.0,0.0,1,2
0,"mai tien dung
",14,0.0,0,0.0,0.0,1,2
0,"tran van thanh
",15,0.0,0,0.0,0.0,1,2
0,"le anh hung
",12,0.0,0,0.0,0.0,1,2
0,"phan van hung
",14,0.0,0,0.0,0.0,1,2
0,"phan van hoang
",15,0.0,0,0.0,0.0,1,2
0,"pham tu han
",12,0.0,0,0.0,0.0,1,2
0,"hien bui
",9,0.0,0,0.0,0.0,1,1
0,"nguyen manh thanh
",18,0.0,0,0.0,0.0,1,2
0,"bui son tung
",13,0.0,0,0.012345679012345678,0.0,1,2
0,"trinh thi hanh
",15,0.0,0,0.0,0.0,1,2
0,"truong ngoc phuong tra
",23,0.0,0,0.0,0.0,1,3
0,"vu quoc dai
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"hoang ngoc cam
",15,0.0,0,0.0,0.0,1,2
0,"robert renau
",13,0.0,0,0.0,0.0,1,1
0,"nguyen quoc hai
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"vincent kim
",12,0.0,0,0.0,0.0,1,1
0,"thuy trinh
",11,0.0,0,0.0,0.0,1,1
0,"hoang ngoc hung
",16,0.0,0,0.0,0.0,1,2
0,"trung dang
",11,0.0,0,0.0,0.0,1,1
0,"giang son ngoc
",15,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen quang huy
",17,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen khong minh
",18,0.0,0,0.0,0.0,1,2
0,"nguyen nham
",12,0.0,0,0.0,0.0,1,1
0,"nguyen thi huyen
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen thao linh
",17,0.0,0,0.0,0.0,1,2
0,"trinh thai hoc
",15,0.0,0,0.0,0.0,1,2
0,"hong quoc khuong
",17,0.0,0,0.024691358024691357,0.0,1,2
0,"truong chi tam
",15,0.0,0,0.0,0.0,1,2
0,"dang xuan thanh
",16,0.0,0,0.0,0.0,1,2
0,"dinh hoang thang
",17,0.0,0,0.0,0.0,1,2
0,"hoang thi hao
",14,0.0,0,0.0,0.0,1,2
0,"khai d vu
",10,0.0,0,0.0,0.0,1,2
0,"nguyen nhu xuong
",17,0.0,0,0.0,0.0,1,2
0,"nguyen ngoc dungx
",18,0.0,0,0.0,0.0,1,2
0,"nguyen thi duyen tu
",20,0.0,0,0.0,0.0,1,3
0,"tran thi xuan hieu
",19,0.0,0,0.0,0.0,1,3
0,"dinh ngoc huong
",16,0.0,0,0.0,0.0,1,2
0,"dinh ngoc thu
",14,0.0,0,0.0,0.0,1,2
0,"nguyen thi minh anh
",20,0.0,0,0.0,0.0,1,3
0,"pham vuong anh
",15,0.0,0,0.0,0.0,1,2
0,"nguyen thi phuong thao
",23,0.0,0,0.0,0.0,1,3
0,"vu the cuong
",13,0.0,0,0.0,0.0,1,2
0,"xuan tran
",10,0.0,0,0.0,0.0,1,1
0,"nguyen hoang giang
",19,0.0,0,0.0,0.0,1,2
0,"nghiep tran
",12,0.0,0,0.0,0.0,1,1
0,"le van phan
",12,0.0,0,0.0,0.0,1,2
0,"tran thanh trac
",16,0.0,0,0.0,0.0,1,2
0,"tran gia
",9,0.0,0,0.0,0.0,1,1
0,"cuong le
",9,0.0,0,0.0,0.0,1,1
0,"hoang nhat chinh
",17,0.0,0,0.0,0.0,1,2
0,"tran thi to nga
",16,0.0,0,0.012345679012345678,0.0,1,3
0,"tran thi thuy
",14,0.0,0,0.0,0.0,1,2
0,"pham loi
",9,0.0,0,0.012345679012345678,0.0,1,1
0,"nguyen thi nguyet nga
",22,0.0,0,0.0,0.0,1,3
0,"nguyen quang vinh
",18,0.0,0,0.024691358024691357,0.0,1,2
0,"ho anh tuan
",12,0.0,0,0.0,0.0,1,2
0,"dao nguyen ngoc
",16,0.0,0,0.0,0.0,1,2
0,"nguyen thanh sanh
",18,0.0,0,0.0,0.0,1,2
0,"nguyen van tanh
",16,0.0,0,0.0,0.0,1,2
0,"quang tuan pham
",16,0.0,0,0.024691358024691357,0.0,1,2
0,"le quoc chon
",13,0.0,0,0.012345679012345678,0.0,1,2
0,"che hoai duy
",13,0.0,0,0.0,0.0,1,2
0,"le hong phu
",12,0.0,0,0.0,0.0,1,2
0,"tran duc hanh
",14,0.0,0,0.0,0.0,1,2
0,"nguyen thi tu anh
",18,0.0,0,0.0,0.0,1,3
0,"phan van song
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen van vinh
",16,0.0,0,0.0,0.0,1,2
0,"tran ngoc hung
",15,0.0,0,0.0,0.0,1,2
0,"nguyen binh minh
",17,0.0,0,0.0,0.0,1,2
0,"trinh xuan quyet
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"le van hiep
",12,0.0,0,0.0,0.0,1,2
0,"loi nguyen
",11,0.0,0,0.012345679012345678,0.0,1,1
0,"van ngoc thanh
",15,0.0,0,0.0,0.0,1,2
0,"hoang-van khan
",15,0.0,0,0.0,0.0,1,1
0,"dr.phan huy oanh
",17,0.0,0,0.0,0.0,1,1
0,"nguyen vu ngoc tung
",20,0.0,0,0.0,0.0,1,3
0,"do thanh dat
",13,0.0,0,0.0,0.0,1,2
0,"dinh hai dang
",14,0.0,0,0.0,0.0,1,2
0,"huynh thanh phi
",16,0.0,0,0.0,0.0,1,2
0,"phan huu duc
",13,0.0,0,0.0,0.0,1,2
0,"nguyen tan phuong
",18,0.0,0,0.0,0.0,1,2
0,"luong van hai
",14,0.0,0,0.0,0.0,1,2
0,"vu hoang cong duc
",18,0.0,0,0.0,0.0,1,3
0,"phan tan hung
",14,0.0,0,0.0,0.0,1,2
0,"baokinh duong
",14,0.0,0,0.012345679012345678,0.0,1,1
0,"nguyen thi thuy anh
",20,0.0,0,0.0,0.0,1,3
0,"pham van le
",12,0.0,0,0.0,0.0,1,2
0,"ton van anh
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"le thi tuong
",13,0.0,0,0.0,0.0,1,2
0,"nguyen ngoc anh
",16,0.0,0,0.0,0.0,1,2
0,"huynh duc
",10,0.0,0,0.0,0.0,1,1
0,"vũ thé cuòng
",16,0.0,0,0.0,0.0,1,2
0,"nguyen thanh trung
",19,0.0,0,0.0,0.0,1,2
0,"pham huy hoang
",15,0.0,0,0.0,0.0,1,2
0,"le thanh hoa
",13,0.0,0,0.0,0.0,1,2
0,"nguyen  tien
",13,0.0,0,0.0,0.0,1,1
0,"nguyen tuong thanh
",19,0.0,0,0.0,0.0,1,2
0,"tran binh dinh
",15,0.0,0,0.0,0.0,1,2
0,"nguyen hong duc
",16,0.0,0,0.0,0.0,1,2
0,"tràn quang trung
",18,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen thi anh tho
",19,0.0,0,0.0,0.0,1,3
0,"nguyen anh khoa
",16,0.0,0,0.0,0.0,1,2
0,"le thi phuong
",14,0.0,0,0.0,0.0,1,2
0,"tran tran
",10,0.0,0,0.0,0.0,1,1
0,"phuong nguyen
",14,0.0,0,0.0,0.0,1,1
0,"nguyen thi kim cuc
",19,0.0,0,0.0,0.0,1,3
0,"matsuda kimiaki
",16,0.0,0,0.0,0.0,1,1
0,"phuong ky trieu
",16,0.0,0,0.0,0.0,1,2
0,"ngo tri phuong
",15,0.0,0,0.0,0.0,1,2
0,"nguyen van sang
",16,0.0,0,0.0,0.0,1,2
0,"hoang linh son
",15,0.0,0,0.012345679012345678,0.0,1,2
0,"johnny truong
",14,0.0,0,0.0,0.0,1,1
0,"le minh nguyen
",15,0.0,0,0.0,0.0,1,2
0,"nguyen luong hai khoi
",22,0.0,0,0.012345679012345678,0.0,1,3
0,"do thi uyen
",12,0.0,0,0.0,0.0,1,2
0,"luong cong trung
",17,0.0,0,0.0,0.0,1,2
0,"nguyen thanh son
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"trinh minh duc
",15,0.0,0,0.0,0.0,1,2
0,"tran quang toan
",16,0.0,0,0.04938271604938271,0.0,1,2
0,"long nguyen
",12,0.0,0,0.012345679012345678,0.0,1,1
0,"van ngoc cuong
",15,0.0,0,0.0,0.0,1,2
0,"tran quoc tuy
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"tran xuan hung
",15,0.0,0,0.0,0.0,1,2
0,"tuy nguyen
",11,0.0,0,0.0,0.0,1,1
0,"to oanh
",8,0.0,0,0.012345679012345678,0.0,1,1
0,"dang ngoc chinh
",16,0.0,0,0.0,0.0,1,2
0,"nguyen duc trung
",17,0.0,0,0.0,0.0,1,2
0,"pham thanh tung
",16,0.0,0,0.0,0.0,1,2
0,"genie nguyen
",13,0.0,0,0.0,0.0,1,1
0,"le thi thu tra
",15,0.0,0,0.0,0.0,1,3
0,"than van tiep
",14,0.0,0,0.0,0.0,1,2
0,"vu ngoc ruan
",13,0.0,0,0.0,0.0,1,2
0,"le lan phuong
",14,0.0,0,0.0,0.0,1,2
0,"tran van-toan
",14,0.0,0,0.024691358024691357,0.0,1,1
0,"tung nguyen
",12,0.0,0,0.0,0.0,1,1
0,"nguyen trong tin
",17,0.0,0,0.0,0.0,1,2
0,"vu lan phuong
",14,0.0,0,0.0,0.0,1,2
0,"truong minh  thy
",17,0.0,0,0.0,0.0,1,2
0,"tran kim thap
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen huu tho
",15,0.0,0,0.0,0.0,1,2
0,"vu dan
",7,0.0,0,0.0,0.0,1,1
0,"nguyen chi hieu
",16,0.0,0,0.0,0.0,1,2
0,"nguyen nhutan
",14,0.0,0,0.0,0.0,1,1
0,"nguyen thi chien
",17,0.0,0,0.0,0.0,1,2
0,"phan vuong bao thanh
",21,0.0,0,0.0,0.0,1,3
0,"nguyen van thanh
",17,0.0,0,0.0,0.0,1,2
0,"le duc
",7,0.0,0,0.0,0.0,1,1
0,"tran nam nguyen
",16,0.0,0,0.0,0.0,1,2
0,"pham thanh liem
",16,0.0,0,0.0,0.0,1,2
0,"ai-quang tonthat
",17,0.0,0,0.037037037037037035,0.0,1,1
0,"nguyen jung
",12,0.0,0,0.0,0.0,1,1
0,"tran duy anh
",13,0.0,0,0.0,0.0,1,2
0,"nguyen duc minh
",16,0.0,0,0.0,0.0,1,2
0,"nguyen van tuong
",17,0.0,0,0.0,0.0,1,2
0,"albert le
",10,0.0,0,0.0,0.0,1,1
0,"robert krzyszton
",17,0.0,0,0.012345679012345678,0.0,1,1
0,"vu anh quan
",12,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen ngoc thang
",18,0.0,0,0.0,0.0,1,2
0,"le van duong
",13,0.0,0,0.012345679012345678,0.0,1,2
0,"dau vuong quyen
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"dang thanh long
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"chieu pham
",11,0.0,0,0.0,0.0,1,1
0,"vo van trong
",13,0.0,0,0.0,0.0,1,2
0,"phuc dinh
",10,0.0,0,0.0,0.0,1,1
0,"tran minh ngoc
",15,0.0,0,0.0,0.0,1,2
0,"nguyen dinh ấm
",15,0.0,0,0.0,0.0,1,2
0,"tran vu tuan
",13,0.0,0,0.0,0.0,1,2
0,"thinh pham
",11,0.0,0,0.0,0.0,1,1
0,"bui thien long
",15,0.0,0,0.012345679012345678,0.0,1,2
0,"le xuan long
",13,0.0,0,0.012345679012345678,0.0,1,2
0,"dang thi thanh phuong
",22,0.0,0,0.0,0.0,1,3
0,"bui nguyen quang dung
",22,0.0,0,0.024691358024691357,0.0,1,3
0,"vu nam phong
",13,0.0,0,0.0,0.0,1,2
0,"chien tran tien
",16,0.0,0,0.0,0.0,1,2
0,"dinh hung
",10,0.0,0,0.0,0.0,1,1
0,"nguyen viet huy thanh
",22,0.0,0,0.0,0.0,1,3
0,"nguyen duong anh
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen thi thu huyen
",21,0.0,0,0.012345679012345678,0.0,1,3
0,"trinh minh
",11,0.0,0,0.0,0.0,1,1
0,"duong nguyen tri
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen cao tin
",15,0.0,0,0.0,0.0,1,2
0,"nguyen quang quang
",19,0.0,0,0.024691358024691357,0.0,1,2
0,"ta kim hoang
",13,0.0,0,0.0,0.0,1,2
0,"pham thi hong
",14,0.0,0,0.0,0.0,1,2
0,"jim tran
",9,0.0,0,0.0,0.0,1,1
0,"nguyen thi hong thu
",20,0.0,0,0.0,0.0,1,3
0,"nguyen dao vinh
",16,0.0,0,0.0,0.0,1,2
0,"dao huu thuan
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"doan tuan anh
",14,0.0,0,0.0,0.0,1,2
0,"le minh ha
",11,0.0,0,0.0,0.0,1,2
0,"tran kien trung
",16,0.0,0,0.0,0.0,1,2
0,"le minh hang
",13,0.0,0,0.0,0.0,1,2
0,"hanh
",5,0.0,0,0.0,0.0,1,0
0,"trinh vu thanh duy
",19,0.0,0,0.0,0.0,1,3
0,"vu khac tam
",12,0.0,0,0.0,0.0,1,2
0,"nguyen duc khuong
",18,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen thi kim lan
",19,0.0,0,0.0,0.0,1,3
0,"vu trong thu
",13,0.0,0,0.0,0.0,1,2
0,"russell hoang tran
",19,0.0,0,0.0,0.0,1,2
0,"bien duc thang
",15,0.0,0,0.0,0.0,1,2
0,"phan the van
",13,0.0,0,0.0,0.0,1,2
0,"nguyen van thai
",16,0.0,0,0.0,0.0,1,2
0,"ha dang cau
",12,0.0,0,0.0,0.0,1,2
0,"ta van cuong
",13,0.0,0,0.0,0.0,1,2
0,"nguyen thanh vinh
",18,0.0,0,0.0,0.0,1,2
0,"tony ngo
",9,0.0,0,0.012345679012345678,0.0,1,1
0,"hoa ha xuan
",12,0.0,0,0.0,0.0,1,2
0,"le thanh nhu
",13,0.0,0,0.0,0.0,1,2
0,"mai xuan dung
",14,0.0,0,0.0,0.0,1,2
0,"la chi hieu
",12,0.0,0,0.0,0.0,1,2
0,"nam nguyen
",11,0.0,0,0.0,0.0,1,1
0,"dinh duc hoang an
",18,0.0,0,0.0,0.0,1,3
0,"vu ngoc can
",12,0.0,0,0.0,0.0,1,2
0,"hao-nhien vu
",13,0.0,0,0.0,0.0,1,1
0,"nguyen ngoc dang khoa
",22,0.0,0,0.0,0.0,1,3
0,"truong quoc thao nguyen
",24,0.0,0,0.012345679012345678,0.0,1,3
0,"nguyen thi tu huy
",18,0.0,0,0.0,0.0,1,3
0,"hoan le, ph. d.
",16,0.0,0,0.0,0.0,1,3
0,"tran thi van quynh
",19,0.0,0,0.012345679012345678,0.0,1,3
0,"tho hoang
",10,0.0,0,0.0,0.0,1,1
0,"nguyen cong tho
",16,0.0,0,0.0,0.0,1,2
0,"dinhquocthang
",14,0.0,0,0.012345679012345678,0.0,1,0
0,"tong hoang nhan
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"doàn thị minh thoan
",22,0.0,0,0.0,0.0,1,3
0,"le thi hang
",12,0.0,0,0.0,0.0,1,2
0,"nguyen van khuong
",18,0.0,0,0.012345679012345678,0.0,1,2
0,"pham kien thuc
",15,0.0,0,0.0,0.0,1,2
0,"hoang thi hao
",14,0.0,0,0.0,0.0,1,2
0,"bachlongpd
",11,0.0,0,0.012345679012345678,0.0,1,0
0,"nguyen tam ha
",14,0.0,0,0.0,0.0,1,2
0,"nguyet anh pham
",16,0.0,0,0.0,0.0,1,2
0,"tran chung kien
",16,0.0,0,0.0,0.0,1,2
0,"ta thi hoai an
",15,0.0,0,0.0,0.0,1,3
0,"tràn van chín
",16,0.0,0,0.0,0.0,1,2
0,"nguyen tung anh
",16,0.0,0,0.0,0.0,1,2
0,"phan van hien
",14,0.0,0,0.0,0.0,1,2
0,"phan the yen
",13,0.0,0,0.0,0.0,1,2
0,"nguyen xuan duc
",16,0.0,0,0.0,0.0,1,2
0,"dang minh tam
",14,0.0,0,0.0,0.0,1,2
0,"tran quoc bao
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"luu duc quang
",14,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen van minh
",16,0.0,0,0.0,0.0,1,2
0,"pham thi hong van
",18,0.0,0,0.0,0.0,1,3
0,"le thanh tuan
",14,0.0,0,0.0,0.0,1,2
0,"nguyen duc phong
",17,0.0,0,0.0,0.0,1,2
0,"nguyen anh tuan
",16,0.0,0,0.0,0.0,1,2
0,"nguyen tri duc
",15,0.0,0,0.0,0.0,1,2
0,"than van minh duc
",18,0.0,0,0.0,0.0,1,3
0,"tranngocthach
",14,0.0,0,0.0,0.0,1,0
0,"luc tuan viet
",14,0.0,0,0.0,0.0,1,2
0,"phan duong hieu
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen van tuyen
",17,0.0,0,0.0,0.0,1,2
0,"nguyen thi hoi
",15,0.0,0,0.0,0.0,1,2
0,"nguyen cong tam
",16,0.0,0,0.0,0.0,1,2
0,"nguyen vui
",11,0.0,0,0.0,0.0,1,1
0,"cao xuan dung
",14,0.0,0,0.0,0.0,1,2
0,"nguyen quang duc
",17,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen manh kim
",16,0.0,0,0.0,0.0,1,2
0,"phan thi lan phuong
",20,0.0,0,0.0,0.0,1,3
0,"mai mai huong
",14,0.0,0,0.0,0.0,1,2
0,"tran bat luong(tacke bong)
",27,0.0,0,0.0,0.0,1,3
0,"tran phuong lan
",16,0.0,0,0.0,0.0,1,2
0,"tran van-toan
",14,0.0,0,0.024691358024691357,0.0,1,1
0,"nguyen duc tuan
",16,0.0,0,0.0,0.0,1,2
0,"tran the vinh
",14,0.0,0,0.0,0.0,1,2
0,"christine tran
",15,0.0,0,0.0,0.0,1,1
0,"nguyen duc tuan
",16,0.0,0,0.0,0.0,1,2
0,"hoang hung
",11,0.0,0,0.0,0.0,1,1
0,"nguyen van truong
",18,0.0,0,0.0,0.0,1,2
0,"phan hoang vu
",14,0.0,0,0.0,0.0,1,2
0,"luu chuong thien
",17,0.0,0,0.0,0.0,1,2
0,"dang nguyen hoang
",18,0.0,0,0.0,0.0,1,2
0,"le trung tuyet
",15,0.0,0,0.0,0.0,1,2
0,"bui tu anh
",11,0.0,0,0.0,0.0,1,2
0,"hoa thi mai nguyen
",19,0.0,0,0.0,0.0,1,3
0,"le doan the
",12,0.0,0,0.0,0.0,1,2
0,"le van hop
",11,0.0,0,0.0,0.0,1,2
0,"dang minh tuan
",15,0.0,0,0.0,0.0,1,2
0,"pham minh vu
",13,0.0,0,0.0,0.0,1,2
0,"phan vu hong van dao
",21,0.0,0,0.0,0.0,1,4
0,"ngo ha quynh tran
",18,0.0,0,0.012345679012345678,0.0,1,3
0,"nguyen van xoang
",17,0.0,0,0.0,0.0,1,2
0,"dao thanh thuy
",15,0.0,0,0.0,0.0,1,2
0,"nguyen hoai bao
",16,0.0,0,0.0,0.0,1,2
0,"an thoai phan
",14,0.0,0,0.0,0.0,1,2
0,"vu hai long
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"bui van luc
",12,0.0,0,0.0,0.0,1,2
0,"nguyen phung xuan anh
",22,0.0,0,0.0,0.0,1,3
0,"pham thanh ha
",14,0.0,0,0.0,0.0,1,2
0,"nguyen hoang duy
",17,0.0,0,0.0,0.0,1,2
0,"le dieu linh
",13,0.0,0,0.0,0.0,1,2
0,"anh tuan nguyen
",16,0.0,0,0.0,0.0,1,2
0,"long hoang
",11,0.0,0,0.012345679012345678,0.0,1,1
0,"nguyen uyen dy tu
",18,0.0,0,0.0,0.0,1,3
0,"pham cong dieu
",15,0.0,0,0.0,0.0,1,2
0,"vu tien dung
",13,0.0,0,0.0,0.0,1,2
0,"toan chieu luong
",17,0.0,0,0.024691358024691357,0.0,1,2
0,"nguyen minh chinh
",18,0.0,0,0.0,0.0,1,2
0,"pham duy hieu
",14,0.0,0,0.0,0.0,1,2
0,"hy tong
",8,0.0,0,0.012345679012345678,0.0,1,1
0,"truong phát
",13,0.0,0,0.0,0.0,1,1
0,"vu henry
",9,0.0,0,0.0,0.0,1,1
0,"tran van tinh
",14,0.0,0,0.0,0.0,1,2
0,"nguyen tung quang
",18,0.0,0,0.024691358024691357,0.0,1,2
0,"quoc viet
",10,0.0,0,0.012345679012345678,0.0,1,1
0,"le xuan khoa
",13,0.0,0,0.0,0.0,1,2
0,"tran thi thao trang
",20,0.0,0,0.0,0.0,1,3
0,"vuong yen
",10,0.0,0,0.0,0.0,1,1
0,"bui phan thien giang
",21,0.0,0,0.0,0.0,1,3
0,"vu trong huynh
",15,0.0,0,0.0,0.0,1,2
0,"le thi thu huong
",17,0.0,0,0.0,0.0,1,3
0,"tran ngoc phe
",14,0.0,0,0.0,0.0,1,2
0,"nguyen cu lan
",14,0.0,0,0.0,0.0,1,2
0,"pham manh dung
",15,0.0,0,0.0,0.0,1,2
0,"huynh cong thuan
",17,0.0,0,0.012345679012345678,0.0,1,2
0,"tran thi thu hien
",18,0.0,0,0.0,0.0,1,3
0,"dao manh cuong
",15,0.0,0,0.0,0.0,1,2
0,"le hoang tuan
",14,0.0,0,0.0,0.0,1,2
0,"nguyen van trung
",17,0.0,0,0.0,0.0,1,2
0,"nguyen minh tam
",16,0.0,0,0.0,0.0,1,2
0,"cao hong thai
",14,0.0,0,0.0,0.0,1,2
0,"dinh van quyet
",15,0.0,0,0.012345679012345678,0.0,1,2
0,"danh tran
",10,0.0,0,0.0,0.0,1,1
0,"le ngoc qui
",12,0.0,0,0.012345679012345678,0.0,1,2
0,"le than
",8,0.0,0,0.0,0.0,1,1
0,"le van khoa
",12,0.0,0,0.0,0.0,1,2
0,"tran
",5,0.0,0,0.0,0.0,1,0
0,"nguyen hien
",12,0.0,0,0.0,0.0,1,1
0,"dinh cao tue
",13,0.0,0,0.0,0.0,1,2
0,"hoang thi thanh ha
",19,0.0,0,0.0,0.0,1,3
0,"trinh-don nguyen
",17,0.0,0,0.0,0.0,1,1
0,"nguyen duy anh
",15,0.0,0,0.0,0.0,1,2
0,"nguyen si trieu chau
",21,0.0,0,0.0,0.0,1,3
0,"duong tan trung
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"thinh nguyen
",13,0.0,0,0.0,0.0,1,1
0,"nguyen ngoc ha
",15,0.0,0,0.0,0.0,1,2
0,"tong tam hung
",14,0.0,0,0.012345679012345678,0.0,1,2
0,"le thi nga
",11,0.0,0,0.0,0.0,1,2
0,"nguyen thi thao
",16,0.0,0,0.0,0.0,1,2
0,"phong tran
",11,0.0,0,0.0,0.0,1,1
0,"nguyen ngoc lau
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyet  nguyen
",15,0.0,0,0.0,0.0,1,1
0,"nguyen thi thu hien
",20,0.0,0,0.0,0.0,1,3
0,"nghiem, thi phuong
",19,0.0,0,0.0,0.0,1,2
0,"nguyen quoc bao
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"nguyen khac huy
",16,0.0,0,0.0,0.0,1,2
0,"ton nu van ha
",14,0.0,0,0.012345679012345678,0.0,1,3
0,"tony pham
",10,0.0,0,0.012345679012345678,0.0,1,1
0,"nguyen c khanh
",15,0.0,0,0.0,0.0,1,2
0,"bui loc
",8,0.0,0,0.012345679012345678,0.0,1,1
0,"kieu thi dang
",14,0.0,0,0.0,0.0,1,2
0,"phan quoc tuyen
",16,0.0,0,0.012345679012345678,0.0,1,2
0,"dinh van hao
",13,0.0,0,0.0,0.0,1,2
0,"vo huynh quang nguyen
",22,0.0,0,0.024691358024691357,0.0,1,3
0,"dung hong
",10,0.0,0,0.0,0.0,1,1
0,"giau hoang
",11,0.0,0,0.0,0.0,1,1
0,"nguyen thanh tien
",18,0.0,0,0.0,0.0,1,2
0,"le van minh
",12,0.0,0,0.0,0.0,1,2
0,"tran thi xuan na
",17,0.0,0,0.0,0.0,1,3
