Label,Text,#digit/(#ascii+#digit+#punctuation),%kwName,%kwAddress,%kwPhone,#max_digit_skip_0_2_0,#max_digit_skip_0_2_1,#max_digit_skip_0_2_2,first_character_type_0,first_character_type_1,first_character_type_2,first_character_type_3,"#""space"""
2,"0989619927
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912030905
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0983534988
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912972830
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0966743751
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913005899
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01664636259
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0983197906
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0985928585
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0169.439.0438
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0986236790
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0914342728
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0989311105
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913 067 850
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912069762
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0975226266
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904318199
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0915231150
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0902-246-984
",0.8333333333333334,0,0.0,0.0,0,1,0,0,0,1,0,0
2,"0989 199 818
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"(0031) 648946251
",0.8666666666666667,0,0.0,0.0,0,0,1,0,0,0,1,1
2,"0904 - 100 - 474
",0.8333333333333334,0,0.0,0.0,0,1,0,0,0,1,0,4
2,"0979228077
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904143433
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01227 319 519
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904252676
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0982022119
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912 376186
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,1
2,"0903246274
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912488601
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"(84)936367283
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,0,1,0
2,"0967008488
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904 42 95 99
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,3
2,"0906.388.688
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"084- 0983570802
",0.9285714285714286,0,0.0,0.0,0,0,1,0,0,1,0,1
2,"0912419549
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0963.178.999
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0916.602.399
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0989.972.525
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0977.475.108
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01644.948.941
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0978.531.283
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01692.313.661
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0979.691.461
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0984.172.220
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0985.253.050
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01667.446.328
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0121.505.7753
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0973.600.497
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01644.789.736
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01655.736.603
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0984.094.438
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0975.675.426
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01693.209.663
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01282.378.486
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0943.727.546
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0350.3672100
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0350.3670940
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0350.3672105
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0350.3672103
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0281.3879640
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0281.3500971
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0240.3556123
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0240.3823550
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0219.3867238 (may le 1050)
",0.6521739130434783,0,0.0,0.125,0,0,1,0,0,1,0,3
2,"0241.3822524
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0241.3810087
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0241.3822523
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0230.3830405
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0230.382503
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"026.3953734
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0230.3830405
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0230.3825030
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904.042.819
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0936.630.738
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0918.459.828
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904.235.475
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0982.873.245
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.274.996
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.352.607
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0914.284.289
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.260.317
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0915.046.638
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0915.046.638
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.256.211
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.081.268
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.627.077
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.026.797
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.290.986
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0919.956.200
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0916.847.635
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0986.717.387
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.643.476
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0168.577.8739
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0123.919.9268
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.815.056
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904.010.754
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904.484.766
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0983.283.073
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.299.897
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.317.158
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.705.467
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.552.450
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0904.462.569
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.584.854
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0915.639.184
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"025.3600638
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0351.3852.846
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0351.3855.925
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"031.3853508
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"031.3728949
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"033.3777478
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"025.3717256
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"025.3717267
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0231.3875.920
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0351.3852.846
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0320.3892035
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0218.3895532
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0321.3862985
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"039.3851032
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"020.3820533
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"020.3820051
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0321.3942815
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0321.3742320
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"030.3887.000 (may le 1050)
",0.6086956521739131,0,0.0,0.125,0,0,1,0,0,1,0,3
2,"0210.3810131
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0211.3874524
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"033.3825880
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0320.3882919
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"022.3853175
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"036.3848394
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"036.3848393
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0280.3759240
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"037.3827464
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0350.3841.834
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"038.3563046
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0988.887.638
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.287.007
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0984.637.727
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0974.239.694
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0949.719.356
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0917.602.169
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0169.637.0746
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0915.191.407
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0914.171.775
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0124.900.4888
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0985.139.947
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0946.033.094
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0917.355.518
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0949.124.869
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0915.245.909
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0975.096.688
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0989.383.207
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0989.746.743
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.254.898
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"01296.216.216
",0.8461538461538461,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0241.3760949
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0241.3743676
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0241.3760969
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"027.3817200
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0211.3862558
",0.9166666666666666,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"029.3851174
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"037.3713323
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"037.3856932
",0.9090909090909091,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0919.913.126
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0919.893.126
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0919.903.126
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.087.697
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0914.339.607
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0986.639.753
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.326.388
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0912.387.546
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0913.284.069
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"0989.580.414
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,1,0,0
2,"38 344 403 line 168
",0.7333333333333333,0,0.0,0.125,0,0,1,0,0,1,0,4
2,"37 753 297 may le 169
",0.6875,0,0.0,0.125,0,0,1,0,0,1,0,5
2,"32 595 379 nhanh 161
",0.6875,0,0.0,0.125,0,0,1,0,0,1,0,4
2,"37 853 506
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 755 017
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 356 065
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 751 762
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 622 462
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 567 995
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0906 065 266
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0909 741 889
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0976 898 899
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0937 892 325
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 012 888
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0906 086 668
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"(04) 32 595158
",0.8333333333333334,0,0.0,0.0,0,0,1,0,0,0,1,2
2,"38 696 621
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 358 797
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 528 377
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 524 436
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 551 465
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"22 148 613
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 754 274
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 645 607
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 356 028
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 514 575
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0936 177 899
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 682 998
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0988 709 930
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0979 719 126
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 380 649
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0982 352 789
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 613 185
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 505 629
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 858 248
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 680 587
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 754 951
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 562 193
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 541 640
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"21 93 885
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 669 231
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 540 753
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"62 734893
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,1
2,"0904 230 929
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 522 490
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0918 555 588
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0987 253 996
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 532 235
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0982 862 786
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0907 489 944
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0979 218576
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,1
2,"38 3561 43
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 355 920
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 761 128
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 141 252
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 750 844
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 732 559
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 750 232
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"37 751 762
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 074 462
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 005 335
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0916 605 445
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 848 586
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 040 502
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0953 346 979
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 551 070
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 159 595
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0916 448 668
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0915 053 366
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"(04) 32 595158 so le 228
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"(04) 32 595158 so le 226
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"(04) 32 595158 so le 225
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"(04) 32 595158 so le 221
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"(04) 32 595158 so le 223
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"(04) 32 595158 so le 222
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"(04) 32 595158 so le 224
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,5
2,"38 622 262
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 528 377
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"35 665 862
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"38 227 908
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 566 677
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 353 649
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0916 118 225
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0989 172 595
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0974 168 906
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0986 269 698
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"01682 341 074
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 698 081
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 661 978
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0989 204 985
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"(04) 32595158 so le 238
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 235
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 231
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 236
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 235
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 231
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 236
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"(04) 32595158 so le 231
",0.6842105263157895,0,0.012345679012345678,0.125,0,0,1,0,0,0,1,4
2,"0943 515 686
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 782 608
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 221 816
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0906 012 060
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"01262 326 930
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"01292 807 379
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0932 723 468
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 827 997
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0914 838 486
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 187 982
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0936 801 138
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 378 269
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 281 862
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0917 766 179
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 671 298
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0978 118 899
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0942 427 707
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0943 170 439
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0914 257 242
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0982 227 187
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 200 437
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 016 243
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"094 4904 968
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0989 374 806
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 060 987
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0987 027 398
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0902 172 177
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0915 254 284
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 275 832
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0983 545 429
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0977 514 377
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 325 755
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0913 311 385
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0916 060 707
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 321 815
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0982 925 793
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0907 700 779
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0904 200 489
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0945 6666 75
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0989 148 784
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 266 337
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0912 922 227
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
2,"0905 525 555
",1.0,0,0.0,0.0,0,0,1,0,0,1,0,2
